店家代號,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月
43,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
44,0,0,10,10,10,0,15,0,0,0,0,0,0,0,0,0,0,0,10,14,0
45,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
47,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,10,0
49,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,0
50,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,20,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,15,10
53,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
54,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,10,60,30,0,50,0,0,0,0,0,0,0,0,0,0,0,20,20,0
60,0,0,40,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,10,0,10
64,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
65,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,40,0,60,0,30,0,0,0,0,0,0,0,0,0,0,0,15,15,0
69,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,25,0
70,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,30,0,0
72,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
73,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,12,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
78,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
79,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
81,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10
82,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
84,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
87,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0
91,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,35,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,0,0
104,0,0,12,10,20,0,25,0,0,0,0,0,0,0,0,0,0,0,12,0,0
106,0,0,0,15,0,0,19,0,0,0,0,0,0,0,0,0,0,0,18,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
111,0,0,0,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0
113,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
115,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0
117,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10
120,0,0,0,80,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
124,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
128,0,0,0,50,20,0,70,0,0,0,0,0,0,0,0,0,0,0,0,39,26
129,0,0,10,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,10,10,0
130,0,0,20,70,120,0,100,0,0,0,0,0,0,0,0,0,0,0,0,35,0
132,0,0,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,0,38,20,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
138,0,0,7,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,20,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,10,40
141,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,18,0,0
148,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
149,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,12,0
150,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
152,0,0,0,4,20,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0,3
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0
154,0,0,8,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,8
155,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0
156,0,0,10,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,0,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,28
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
163,0,0,8,8,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,10,0
165,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
171,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0
173,0,0,40,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,13,0,20
176,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
178,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,10
181,0,0,10,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,10,0
182,0,0,6,3,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
186,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,10,33,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
193,0,0,30,10,50,0,35,0,0,0,0,0,0,0,0,0,0,0,0,10,0
194,0,0,6,5,8,0,17,0,0,0,0,0,0,0,0,0,0,0,12,0,0
197,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,12
198,0,0,0,10,11,0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,5
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
203,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,0,0
204,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,5,0,25,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0
207,0,0,30,0,25,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20
208,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
209,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,5,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
216,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
220,0,0,0,0,20,0,25,0,0,0,0,0,0,0,0,0,0,0,15,0,0
223,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
224,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
225,0,0,10,40,20,0,45,0,0,0,0,0,0,0,0,0,0,0,0,70,0
226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,10,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
232,0,0,20,30,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,15,0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
234,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
236,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
242,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
246,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
248,0,0,9,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0
249,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
251,0,0,40,80,20,0,90,0,0,0,0,0,0,0,0,0,0,0,0,20,0
252,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
253,0,0,10,10,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,15,0,0
257,0,0,6,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,10,0
258,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
261,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5
262,0,0,5,16,12,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,0,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20,0
264,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0
267,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,0
270,0,0,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
271,0,0,0,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0,0,10,10,20,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,10
277,0,0,10,50,0,0,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0
278,0,0,20,18,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0
281,0,0,10,10,25,0,25,0,0,0,0,0,0,0,0,0,0,0,10,10,0
282,0,0,8,3,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0
285,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0
290,0,0,10,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,10,0,0
291,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0
295,0,0,0,0,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,12,0,0
297,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
299,0,0,10,5,10,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,20
300,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,0
304,0,0,10,30,20,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
312,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
315,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
316,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
320,0,0,6,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0
321,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
322,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0
323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0,0,0,3,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0,0,30,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2
331,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
333,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,15,0,0
334,0,0,25,25,16,0,50,0,0,0,0,0,0,0,0,0,0,0,0,25,0
335,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
338,0,0,40,0,18,0,25,0,0,0,0,0,0,0,0,0,0,0,13,0,16
339,0,0,3,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0
340,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
344,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20
347,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
348,0,0,3,27,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,5,3,0
351,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0
352,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,12,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0
354,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,15,15
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
357,0,0,0,27,30,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0
360,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
361,0,0,4,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0
362,0,0,30,60,30,0,50,0,0,0,0,0,0,0,0,0,0,0,10,30,0
363,0,0,0,20,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,5,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
368,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
378,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
384,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
385,0,0,20,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
387,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,5,10,0,25,0,0,0,0,0,0,0,0,0,0,0,9,0,0
392,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0,0,0,0,21,0,19,0,0,0,0,0,0,0,0,0,0,0,0,12,0
400,0,0,0,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,10,45,39,0,25,0,0,0,0,0,0,0,0,0,0,0,0,40,0
402,0,0,0,0,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0,13,7
403,0,0,20,20,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
406,0,0,0,10,35,0,25,0,0,0,0,0,0,0,0,0,0,0,0,10,10
408,0,0,0,5,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
412,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,40,20
413,0,0,0,13,20,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0
414,0,0,35,30,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,14
415,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,30,30,0
416,0,0,40,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
417,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,0,0,10,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5
419,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0
422,0,0,6,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0
425,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,0,0,3,20,25,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20,0
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
428,0,0,40,0,40,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,20
429,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
430,0,0,45,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,10,25,0
431,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
434,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0
435,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,0,0
436,0,0,10,0,24,0,25,0,0,0,0,0,0,0,0,0,0,0,17,0,0
437,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,0,0
439,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,0,0,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,6,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,10
442,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
443,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,0,0,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,10
445,0,0,4,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,0
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
451,0,0,15,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,10,0,0
452,0,0,4,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1
454,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0
456,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
460,0,0,6,25,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,2
461,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,0
462,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,20,20,0
463,0,0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
465,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0
470,0,0,17,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
473,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,9,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,27,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0
479,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,0,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,10,0,0
481,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,69,30,36,0,50,0,0,0,0,0,0,0,0,0,0,0,11,4,4
483,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
