店家代號,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月
117,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
119,7,20,0,0,0,10,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0
120,0,0,300,500,0,0,0,0,0,30,0,40,300,200,300,0,0,0,0,0,0
121,0,0,0,30,0,0,0,5,0,10,0,0,0,0,30,0,0,0,0,10,0
122,0,0,10,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0
123,0,0,8,0,0,0,0,0,0,0,3,0,15,0,0,0,0,4,0,0,4
124,0,0,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,20,0,25,0,0,10,0,0,0,0,0,0,20,10,0,10,0,15,0,0,0
126,1,0,6,0,0,0,4,0,0,7,0,0,2,0,2,0,1,8,0,0,5
127,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,1,0,0,0,0
128,60,20,70,60,30,60,30,50,50,30,40,70,70,50,80,40,30,80,10,40,50
129,30,30,20,40,30,0,20,0,30,20,20,30,60,30,40,0,20,30,10,30,10
130,80,50,100,40,150,20,50,100,50,100,0,40,150,30,100,100,20,100,50,80,40
131,0,0,48,10,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0
132,0,0,0,7,4,0,0,0,10,0,0,0,12,0,8,0,0,0,5,0,0
133,10,10,10,0,10,0,20,0,0,10,0,10,10,10,20,10,10,20,0,10,10
134,0,10,0,20,20,10,20,10,10,0,10,10,10,10,40,0,0,10,20,0,10
135,4,5,6,6,10,2,3,5,8,5,8,7,5,11,7,2,7,2,8,6,2
136,0,40,80,100,0,0,0,0,0,0,0,20,50,50,110,0,0,0,0,0,0
137,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
138,0,0,2,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
139,6,21,0,16,10,16,7,9,20,0,9,1,12,14,40,0,0,3,12,6,7
140,10,30,40,80,0,50,30,0,30,60,0,20,50,100,100,0,0,0,30,30,30
141,5,10,20,0,0,0,10,0,10,0,0,4,25,0,10,0,0,0,13,0,15
142,3,0,0,6,0,0,0,0,0,0,10,0,10,0,0,10,0,5,8,0,29
143,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
144,10,90,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,10,10,0
145,0,20,0,0,20,0,0,20,10,10,0,0,20,22,0,0,10,0,10,0,15
146,0,12,0,25,0,0,0,0,6,5,6,0,6,14,0,0,13,12,-6,7,6
147,0,20,30,40,10,0,10,20,20,20,0,20,50,0,20,30,20,20,0,20,30
148,0,0,5,0,0,0,10,5,0,0,0,0,0,0,0,10,0,0,0,0,0
149,15,16,20,80,0,0,0,20,10,20,0,10,55,15,33,10,30,10,10,10,10
150,0,20,0,15,0,0,5,10,5,0,0,5,10,0,15,0,0,10,0,5,10
151,10,0,70,70,0,0,0,0,0,0,0,0,40,40,55,0,0,0,30,10,20
152,10,17,0,27,25,12,14,0,10,5,15,0,15,0,20,0,0,15,0,30,0
153,0,0,20,30,0,0,10,18,0,10,25,0,15,15,23,0,20,15,0,10,20
154,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,5,0
155,0,5,6,8,0,4,6,0,0,0,0,4,2,13,0,4,5,6,0,4,0
156,0,20,10,120,0,0,0,30,30,0,20,20,40,30,0,30,0,10,30,0,30
157,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,13,0,7,0,10,5,0,10,0,0,10,0,0,0,0,0,0,0
159,75,40,100,330,0,0,0,0,0,0,0,0,30,70,340,0,0,0,0,0,0
160,0,0,0,0,3,6,0,0,0,0,0,6,0,6,10,0,0,0,0,0,0
161,12,10,0,0,0,0,6,0,8,0,12,0,0,0,0,0,0,0,24,0,0
