店家代號,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月
194,0,0,3,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0
197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
198,0,0,0,5,36,0,15,0,0,0,0,0,0,0,0,0,0,0,5,10,15
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
201,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206,0,0,5,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,8,0
207,0,0,0,10,6,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0
219,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0
220,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0
223,0,0,0,0,0,5,0,10,5,0,0,0,0,0,0,0,0,0,10,0,0
224,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0
226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
232,0,0,0,2,3,0,2,8,5,0,0,0,0,0,0,0,0,0,0,5,0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
234,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
236,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0
239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
242,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
246,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
248,0,0,1,2,7,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0
249,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0,0,10,40,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,10,0
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
253,0,0,0,5,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
258,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
262,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
268,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
271,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
277,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0
278,0,6,0,7,4,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
282,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
