店家代號,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月
252,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
253,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
258,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
262,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
270,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
271,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
282,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0
290,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
297,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,3,5,2,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0
301,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0
304,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0,0,9,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
334,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
339,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
347,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
348,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
351,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
354,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
357,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
364,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
378,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
385,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
393,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
398,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
404,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0
413,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
414,10,10,10,10,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0
417,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
425,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
430,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,5,3
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
439,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
440,12,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
445,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
451,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
452,0,0,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
460,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,3
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
465,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
473,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
479,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
482,10,0,15,10,5,5,0,5,0,0,0,0,0,0,0,0,0,0,4,4,10
483,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
486,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
499,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
505,0,0,0,0,0,7,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
508,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
513,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,10,0,6,2,3,0,0,4,10,0,0,0,0,0,0,0,0,0,0,2,8
